sign_language,spoken_language,country_code,texts,sign_writing
ssr,fr,ch,Informer,M537x538S15d39491x503S20331516x517S14c31463x462S26601497x497S20e00516x501
ssr,fr,ch,Bénévole,M560x534S36d00479x467S14c10505x484S14c18473x484S26a00532x500S26a10443x500S26b00533x481S26b10443x481S2fb00497x528
ssr,fr,ch,Pourcentage,M530x528S1ce10470x472S22b05485x503S2f900490x493S2f900519x523
ssr,fr,ch,Complice,M530x525S10e30494x494S10e0a470x493S26a02516x498S20710476x474
ssr,fr,ch,Crise d'adolescence,M554x553S33100482x483S14c00521x490S28802489x523S22520483x540S15351504x405S15339492x423S2ea32529x414S2ea16513x439
ssr,fr,ch,Gare,M556x521S30006482x483S11810522x493S2eb00541x489
ssr,fr,ch,Écraser,M530x520S2ef04510x499S20500503x509S14c39489x480S21400485x507S14c51470x480
ssr,fr,ch,Oiseau,M518x518S33100482x483S1f120468x494S22214459x486
ssr,fr,ch,Jeux olympiques,M582x573S1ce10444x510S26526462x559S20a00433x544S1ce48419x510S1ce18477x510S1ce40502x510S20a00551x544S20a00492x544S1ce48535x510S26526523x558S1ce10560x509S19a10520x428S19a18476x428S2e230523x454S2e230480x452
ssr,fr,ch,Tenir,M521x511S20341480x490S2f700509x493
ssr,fr,ch,Frapper,M525x531S1f820475x477S37900485x491S26b00498x470
ssr,fr,ch,Coing,M544x535S30005482x483S15010514x504S20600522x491
ssr,fr,ch,Apparaître,M531x568S15d28470x433S15d00471x509S10001481x442S20500486x433S37800476x460S37800476x536S10021477x523S20500485x511S2df0a495x482S2f700519x487
ssr,fr,ch,Airbus,M525x559S1f521497x442S1f50b475x465S20500486x452S15d03502x536S15d29484x516S20500508x522
ssr,fr,ch,Turquie,M522x517S30000482x482S20500507x448S20500496x448S1ed10488x461S26a04495x432
ssr,fr,ch,Limace,AS10e52S15a5aS26702S21100M549x520S15a5a501x508S37a06454x514S37716524x496S26702451x489S21100470x479S10e52494x490
ssr,fr,ch,Déranger,M564x525S1ea10519x478S1ea18462x496S23604525x508S23610436x476
ssr,fr,ch,Front,M534x518S30000482x483S21100521x495S26506517x481S1ef10477x482
ssr,fr,ch,Meyrin,M571x514S19a27529x489S19a2f445x490S26a06557x486S26a12431x487S36d00479x489
ssr,fr,ch,Repousser 2,M533x571S15d20513x544S26510473x523S26500519x522S15d28474x544S30c00482x483
ssr,fr,ch,Bouteille,M553x555S2a205484x464S15d41463x445S20e00448x447S16d48457x462S15d39529x532S16d41531x521S20341532x479S22a00537x503
ssr,fr,ch,Séparer,M557x515S18002503x485S1800a482x485S26612444x494S26606527x495
ssr,fr,ch,Dimanche,AS10110S2e600M514x533S10110492x466S2e600485x500
ssr,fr,ch,Vipère,AS11850S33b00S24001S20500S37906M541x584S15a5a514x560S37906474x564S33b00482x482S11850489x557S20500478x551S24001480x524
ssr,fr,ch,Accord bilateral,M565x542S20311521x493S20319453x492S37803535x508S3780b429x507S37000479x458S37050468x458S22b03503x518S22b15470x514
ssr,fr,ch,Retrouver,M565x528S28811463x484S28809516x483S1ce40543x472S1ce48435x474S1d120511x499S1d128454x500
ssr,fr,ch,Activité,M543x588S20330480x413S20330511x413S2e616464x436S2e60e509x435S2fb04496x470S1f540502x539S1f548485x539S21100494x524S27204503x569S27210458x568
ssr,fr,ch,Paternel,M518x538S30004482x483S20600466x516S14b10490x520
ssr,fr,ch,Primevère,M529x529S15d39506x503S15331494x488S21100477x492S22524485x471S2eb0a472x510S21400490x524
ssr,fr,ch,Dentifrice,M540x539S22207526x494S3770b461x517S1ea03519x462S26607501x493S10059476x501
ssr,fr,ch,Gland,M513x516S1f540488x492S22200490x484S22200503x484
ssr,fr,ch,Abrupt - abrupte,M518x541S15d50499x460S37900510x487S15d19485x518S25601482x482
ssr,fr,ch,Alphabet,M566x522S1f720435x507S14720464x500S16d10485x502S15710510x495S22530517x478S26606536x505
ssr,fr,ch,Leur - leurs,M526x540S10004481x460S2ef04500x462S14001474x516S26907507x512
ssr,fr,ch,Enregistrer,M535x521S13f30506x506S13f38465x505S22f04506x481S22f14467x480S22214508x496S22214469x496
ssr,fr,ch,Énergie renouvelable,M521x574S36d00479x429S3790a461x430S10052473x426S10042461x461S20500462x433S20500448x458S28803439x436S15a18469x532S10011481x544S2e834494x523S20500482x533
ssr,fr,ch,Einstein albert,M544x539S33b00482x483S2b700525x500S1e201488x511
ssr,fr,ch,Seconde,M511x537S10020489x463S27206492x497
ssr,fr,ch,Atterrir,M541x519S19a12482x491S15d3a459x495S28a0d512x483S21100475x481
ssr,fr,ch,Escalator,M508x546S10e04493x455S25c04492x496
ssr,fr,ch,Résilier,M522x544S1ce50500x483S1ce58478x483S2b704498x520S2b710481x457S20500494x513
ssr,fr,ch,Appeler,AS18220S26a00M514x519S18220489x504S26a00487x480
ssr,fr,ch,National,M558x567S33b00484x433S27307530x453S2731f462x452S1dc28452x415S1dc09478x462S1dc01504x462S1dc20534x420S20500497x466S30000481x532S11512501x524S20e00490x515S2df03518x540
ssr,fr,ch,Arbuste,M537x541S3770e463x534S37601502x490S14c10491x460S20500490x516S2e230518x490S15a5a492x529
ssr,fr,ch,Égypte,M542x586S2ff00482x434S15a00527x435S15a08461x436S22e04525x467S22e14458x468S2ed0e517x491S2ed16460x491S2ff00482x531S15a50527x559S15a58460x558S26500526x539S26510459x538
ssr,fr,ch,Corrado alfredo,M528x544S1f750472x529S1dc50504x457S26607491x497
ssr,fr,ch,Justice,M546x524S1ce40503x475S1ce48472x491S23604507x507S23610455x476
ssr,fr,ch,Roi,M528x517S30001482x482S30007482x482S11a20472x452S20500471x483S20500518x483S26506493x467
ssr,fr,ch,Athlétisme,M591x539S36d00481x518S36d00478x461S11e40528x483S11e48450x485S23700552x499S23714411x518
ssr,fr,ch,Bouillir,M552x522S15030507x478S15038472x491S2eb00537x482S2eb44448x484
ssr,fr,ch,Escale 2,M536x555S20500507x519S15d49489x532S15d41513x532S26721464x484S26727464x446
ssr,fr,ch,Maladroit,M535x561S19240485x517S30004482x482S2a531510x536S20500509x513
ssr,fr,ch,Flûte,M543x552S33b00482x483S15710496x519S15718482x526S22620517x515S22620455x523
ssr,fr,ch,Dégoûter,M539x537S14c18459x504S14c10516x506S35d04482x483S20e00482x514S30c30489x491S26600520x470S26610463x471S20e00503x514S2f900467x461S2f900524x462
ssr,fr,ch,Bex,M523x546S30000483x455S20320493x441S20500513x449S30000482x511S14c20489x489S20500512x504
ssr,fr,ch,Privé,AS1fa10S20600S36d00M521x521S36d00479x479S20600477x496S1f502497x497
ssr,fr,ch,Adidas,M512x541S20320490x526S11e00489x459S24e38488x492
ssr,fr,ch,Se déplacer,M535x528S11851493x501S26607513x484S26603505x477S26607492x473S11859466x508S20500479x496
ssr,fr,ch,Prise de courant,M538x519S15d48463x492S10e52486x498S20500483x482S26502523x499
ssr,fr,ch,Diriger,M584x514S1ea31517x487S1ea39459x494S27100544x499S27114416x495
ssr,fr,ch,Charger,M545x552S36d00479x535S35a04481x483S36f54477x542S36f54513x542S18011520x513S18019455x514S20500526x535S20500465x533
ssr,fr,ch,Auschwitz,M533x527S1d411467x474S1d419508x473S37600488x493S20500495x516
ssr,fr,ch,Trachée,M536x600S36a00482x428S1d102483x480S22a04494x465S21100512x469S36a00483x526S17640494x570S17648493x584S23108510x578S20500481x580
sgg,de,ch,Saas fee,M560x535S20320500x520S20328482x520S14c27534x466S14c2f441x468S22b07510x494S22b11466x494
ssr,fr,ch,Tuer,M521x530S36d00479x471S20311491x487S26603472x508
ssr,fr,ch,Interlaken,M542x524S23014459x506S1ea48463x477S23004517x506S1ea40515x477
ssr,fr,ch,Kilomètre à l'heure,M520x560S14020489x530S26700503x496S10000503x441S2df00499x474S2f900481x484
ssr,fr,ch,Corruption,M534x541S15d09495x506S2c700511x477S14c01505x514S18500508x460S2c314466x509
ssr,fr,ch,Successeur,M539x519S1ec40480x483S1ec48461x500S22e04522x482S26500510x484S20500469x489
ssr,fr,ch,Charbon,M561x526S11010503x474S11018483x478S27100521x492S27114439x489S20f00486x514
ssr,fr,ch,Louche,M516x529S1ea51485x472S2c705495x500
ssr,fr,ch,Laborantin - laborantine,M530x534S2eb41470x509S2eb03505x491S1f521502x466S1f529471x487
ssr,fr,ch,Magnifique,M582x531S33e00482x483S1ce10533x501S26a00555x517
ssr,fr,ch,De temps en temps,M545x531S1ce40523x501S1ce48455x501S26502505x516S26516481x516S26516479x481S26502503x480S22200505x508S22200505x471S22200484x470S22200484x506
ssr,fr,ch,Parapente,M567x540S20310541x485S20318455x486S37602460x501S3760a528x498S23604528x460S23610434x462
ssr,fr,ch,Désagréable,M556x654S33b00482x483S14c00521x504S22630522x494S28803492x523S10020509x582S27202501x614
ssr,fr,ch,Reggae,M547x525S20301508x476S20309463x504S23604508x503S23610453x478
ssr,fr,ch,Ovaire,AS1ce1cS1ce14S20600S20600M562x537S36d00479x464S36d00480x526S1ce14465x507S1ce1c517x507S20600540x507S20600445x508
ssr,fr,ch,Queue,M530x531S10020485x469S37800491x499S15a5a482x501S27206511x487S20500471x492
ssr,fr,ch,Bratislava,M539x539S2ff00482x483S15d10519x509S15d18454x512S15d01498x483S15d09475x483S23804522x486S2381c457x486
ssr,fr,ch,Droits civiques,M542x574S15d38466x386S10140478x384S20500475x415S21400455x410S25603501x383S10110526x360S30004482x449S10e00493x475S11800496x547S30004483x516S20500513x481S20500519x545S2e704514x495
ssr,fr,ch,Piscine,M541x537S15d50502x464S15d58481x464S20500493x526S20500494x512S2ec02501x498S2ec16459x496
ssr,fr,ch,Désobéir,M548x529S33010479x483S10021516x508S20e00508x514S10051518x450S26600531x474
ssr,fr,ch,Bifteck - beefsteak,M521x577S15d59479x447S1d110491x450S20800484x474S26a20487x423S15d39482x551S15d51498x554
ssr,fr,ch,Action 1,M554x529S20351511x492S20359467x508S27100514x471S27114446x487
ssr,fr,ch,Téléscrit,M519x533S19a0c482x468S14e50487x502S22630485x490
ssr,fr,ch,Mot,M521x518S1ec27497x492S26500478x482
ssr,fr,ch,Barque,M566x566S20500494x435S15d49476x448S15d41500x448S20358460x536S20350527x536S2ec30549x526S2ec48434x525
ssr,fr,ch,Recyclable,M532x525S10002502x489S1000a469x489S20500497x474S2e834494x493
ssr,fr,ch,Échec,M583x524S36a00482x477S10052515x505S20500501x513S26602553x507
ssr,fr,ch,Noisette,M523x530S26b02505x501S26b16477x501S20712492x498S14e11495x470S14e19477x470
ssr,fr,ch,Bonsoir,AS15d00S26500S33d00S18050S1474aS22b04S20500M533x623S15d01496x515S33d00482x482S26500519x515S1474a495x609S18050501x599S22b04502x565S20500483x596
ssr,fr,ch,Boucle d'oreille,M544x518S33010479x483S1ce17517x494S20700517x474
ssr,fr,ch,Connaissance,AS17310S20600S30007M541x517S30007482x482S20600519x492S17310513x470
ssr,fr,ch,Fabrique,M539x514S1e148461x488S1e140488x488S23c08516x486
ssr,fr,ch,Habiller,M561x522S36d00479x479S14c03510x496S14c0b463x496S22f04536x503S22f14438x502S20f00535x490S20f00438x488
ssr,fr,ch,Occasion 2,M546x536S1ce10522x505S1ce18460x506S14c10523x464S14c18454x464S23f07502x498S23f1f478x498S20500496x522S22200504x498S22200490x498
ssr,fr,ch,Que faire,M527x515S1f558472x500S1f550503x500S20600488x484
ssr,fr,ch,Loupe,M549x518S31510482x482S1ea10505x497S26a00522x477S20600522x491
ssr,fr,ch,Adopter,M545x536S36d00479x464S20341495x502S20349493x515S20500513x517S15202514x487S1520a463x489S26503524x505S26515475x508
ssr,fr,ch,Engelberg,M588x578S36d00479x433S37603520x434S3760b449x434S15d56548x423S15d5e425x423S23004563x448S23014414x448S15a11500x522S15a19476x522S20500497x508S25701525x545S25717444x543
ssr,fr,ch,Tomber,AS11213S15d39S20500S10e31S15d39S20500M518x558S15d39481x469S15d39482x525S20500493x510S10e31493x528S20500488x475S11213488x442
ssr,fr,ch,Annemasse,M553x555S33010479x483S1ea10517x505S25504527x533S25504540x533
ssr,fr,ch,Ebola,M526x537S20350481x522S11e50474x463S2d706499x494
ssr,fr,ch,Passoire,M538x573S16d30502x456S16d38482x457S16d40520x428S16d48463x427S28800526x452S28818465x450S20500499x481S16d48466x537S14404495x522S22f04494x559
ssr,fr,ch,Déontologie,M518x530S15d18483x489S10110502x471S20500504x501S20500504x510S20500503x519
ssr,fr,ch,Rapporter,M580x526S36d00479x475S15d31529x501S15d39499x503S26603558x477S26613518x475
ssr,fr,ch,Jet,M521x572S36d00479x515S20600492x535S26600495x428S19a50487x460S1f502496x548
ssr,fr,ch,Tornade,M513x550S15230492x451S18530488x535S29604497x489
ssr,fr,ch,Louisiane,M521x519S1dc20497x489S22234479x481
ssr,fr,ch,Allumer,M569x518S2ff00482x483S17612539x469S15742530x491S22104557x484
ssr,fr,ch,Ostéoporose,M537x567S17610476x422S20320505x422S15000512x513S15008462x516S30c00482x483S22a03507x552S22a15476x553S21700507x546S21700485x546
ssr,fr,ch,El salvador,M526x539S36d00479x462S20500457x472S16d10470x474S20500496x528S20310511x521S22b05488x493
ssr,fr,ch,Animation,AS20330S20338S2e60bS2e613S2fb00S36d10M572x533S20330520x508S20338463x509S36d10479x468S2e60b538x492S2e613427x494S2fb00492x527
ssr,fr,ch,Coude,AS15d32S20600M526x529S15d32499x510S20600475x514S37601486x471
ssr,fr,ch,Pédiatre,M524x523S18530494x477S18520499x508S2e500477x482
ssr,fr,ch,Point de vue 1,M525x518S10e51438x470S2d808479x453S32804482x483
ssr,fr,ch,Ballet,M587x525S15a14530x498S15a1c557x498S37600536x475S26826470x508S22e07568x484S22e11513x483S22e07482x483S22e11460x482S22e11414x482S22e07436x483
ssr,fr,ch,Liban,M547x545S2881d469x525S2881d470x504S22104535x491S22104535x511S22104454x491S22104535x530S22104454x533S22104454x512S28805507x484S28805507x504S28805506x525S2881d470x484S1ee10501x456S1ee18470x457
ssr,fr,ch,Aspartame,M564x566S25900515x431S19a40480x429S20348480x453S25604486x397S20b00502x449S30005482x483S20500518x503S10011513x511S2c503532x538
ssr,fr,ch,Semaine prochaine,AS1ec10S15d18S20500S2b820M523x534S15d18478x494S1ec10500x501S2b820490x465S20500498x523
ssr,fr,ch,Radis,M542x520S17438482x504S1ce51476x481S2c400502x488S20700458x495
ssr,fr,ch,Hamas,M537x535S30000464x483S30004501x482S15000472x485S22a04512x490S20500479x475S20500513x512S1f900511x520
ssr,fr,ch,Cake,M545x511S16c50501x490S16c58478x490S26506530x494S26512456x493
ssr,fr,ch,Rouge,M555x581S34d00519x514S21800499x573S22f04495x556S20f00495x540S10000524x541S30006446x452S10e10480x466S20600483x451
ssr,fr,ch,Monospace,M514x532S16d18487x468S16d20489x512S26604491x477S20500504x481
ssr,fr,ch,Occupé,M537x528S20350509x513S20350476x513S14c50505x473S14c58471x473S21600529x504S21600463x505
ssr,fr,ch,Sage,M547x524S14710518x493S21100519x479S2ff00482x483S22b04531x494
ssr,fr,ch,Raison,AS11a21S20600S30007M542x517S30007482x482S11a21515x482S20600503x469
ssr,fr,ch,Marly,M536x531S18020506x492S18008464x493S2d907481x470S2d910483x511
ssr,fr,ch,Vestiaire,M557x565S10a20502x539S10a28472x539S2da08517x531S36d00479x439S1ea01528x436S1ea09452x438S22a03526x458S22a15473x459
ssr,fr,ch,Limite 2,M522x532S15d59478x470S15a51499x481S22b00492x502S20500506x468
ssr,fr,ch,Oslo,M528x527S1ce10473x474S26606498x490S22e03475x508S22e03492x508S22e03509x507
ssr,fr,ch,Zermatt,M541x544S15d11481x466S15d18465x471S20500467x456S22d01501x486S23a18460x502S22b30533x518
sgg,de,ch,Frauenfeld,M539x607S2ff00482x483S1ce10517x477S20500508x494S18210507x587S18218490x592S26600504x552
ssr,fr,ch,Pratique 1,M526x554S14c09492x447S14c21475x447S14c01484x514S14c29499x512S20500493x476S20500498x543
ssr,fr,ch,Menu,M527x527S15d08484x472S18010497x479S20500473x475S20500473x488S20500473x501S22b04507x497
ssr,fr,ch,Hôpital,M593x566S10e18453x439S10e10530x436S36d00479x481S27200553x452S27214402x457S2ff00481x433S30007482x531S18510515x533S21100507x517
ssr,fr,ch,Froid 1,M528x548S33b00482x482S18500504x522S2df0c489x527S18510461x521
ssr,fr,ch,Plus tard 1,M550x528S18000520x512S2b800517x472S2b811459x473S18008450x513
ssr,fr,ch,Baudrier,M541x598S1ec0b459x435S1ec03516x434S26502506x450S26516478x450S20e00503x436S20e00486x436S36d00479x402S36d00479x474S20500495x451S36d00479x529S36d00479x562S1ec03500x572S1ec0b475x571S22a07519x567S22a11467x567S20e00529x579S20e00460x581
ssr,fr,ch,À ton avis,M536x606S30000482x483S20500495x471S10011514x483S15d21513x552S26600511x576
ssr,fr,ch,Cannelle,M539x522S1ce20500x478S1ce28478x478S26506524x493S26512461x494S20500494x511
ssr,fr,ch,Taille-crayon,M544x519S17458457x503S10152470x499S2c400504x496S21300467x481
ssr,fr,ch,Autoriser,M515x515S13f10486x500S22114486x485
ssr,fr,ch,Index,M523x522S10019478x491S10011502x492S20600492x479
ssr,fr,ch,Boire 2,M540x554S26a04513x520S34f00482x483S15720490x527
ssr,fr,ch,Rôti,M563x513S15410525x487S15418460x488S2ef00545x487S2ef10437x490
ssr,fr,ch,Mélancolique,M545x550S30000494x483S30004494x483S15000500x519S34100470x483S20500533x481S20500533x509S22a04532x494
ssr,fr,ch,École de sécheron,M524x532S15d50505x498S15d5a475x513S20e00500x493S23800484x485S20340484x468
ssr,fr,ch,Militant - militante,M528x523S10018492x487S20340487x478S2ec00473x483S20600506x477
ssr,fr,ch,Otite,M546x530S33010479x482S10011522x500S20600524x488
ssr,fr,ch,Évoluer,M554x551S15039446x524S15051457x504S15010529x455S15018505x450S24e07499x489S24e49479x481
ssr,fr,ch,Loin,M542x569S10040527x539S30b00482x483S26700525x504S34400482x483
ssr,fr,ch,Bébian auguste,M543x566S1f409468x534S36d00479x528S36a00481x477S22a03530x524S22a15458x522S1f401503x534S21100459x552S21100527x551S22104507x558S22104481x558
ssr,fr,ch,Remplacer,M535x527S15d39476x504S15d31491x481S2e804520x474S2e748466x482
ssr,fr,ch,Délai,M524x539S15d59476x495S15a41501x516S22d04498x462
ssr,fr,ch,Neyruz,M538x518S33100482x483S11912500x499S11550523x426S2c701514x464
ssr,fr,ch,Notaire,M533x539S11850506x460S11858472x475S28434511x494S2844c467x511
ssr,fr,ch,Leysin,M569x523S1dc20533x493S2d606547x479S2ff00482x483S1dc00533x446
ssr,fr,ch,Client,M524x537S15d18476x469S14010495x470S20500495x464S26624491x507
ssr,fr,ch,Ridicule,M532x550S33100482x483S19a10475x527S2e500509x523
ssr,fr,ch,Connaître,M538x518S30007482x483S20600505x470S15d11515x482
ssr,fr,ch,Nutella,M550x581S15d38462x527S17f04485x552S21400451x549S21100529x533S27100486x534S15d50480x505S11551499x434S11559480x433S27107523x456S21100484x420
ssr,fr,ch,Tempête,M574x618S10e10559x501S10e18531x518S30c00482x481S28b0d538x538S28b1d499x553S10e18432x547S10e10460x530S28b05471x565S28b15443x582S33704491x506
ssr,fr,ch,Buffle,M589x517S30001482x482S30007482x482S16d18469x473S16d10514x472S20327409x476S20321568x474S28812445x479S2880a532x475S22a06555x484S22a12428x486
ssr,fr,ch,Arôme,M570x577S33100483x443S14412455x473S26606490x476S22622448x473S2ff00481x522S10002503x561S1000a464x562S26606535x561S26612432x560S22010536x547S22010429x545
ssr,fr,ch,Bière artisanale,M521x532S16d48380x507S15d41388x491S20e00373x491S2a205409x509S36d00479x468S1f502493x485S20600470x487
ssr,fr,ch,Généraliste,M549x572S10e21498x546S10e29470x547S2d707522x529S2d71f451x527S10e01501x500S10e09474x500S20500496x516S20500494x559S14c59500x428S3790b465x450S1d451520x441S20600486x453
ssr,fr,ch,Bretagne,M569x560S30003482x482S30005482x482S10e10511x510S10e18475x511S27204529x532S27210430x517S2fb00495x554
ssr,fr,ch,Nucléaire,M524x529S1ce11501x470S22c33482x500S22a00477x513S22100478x501
ssr,fr,ch,Belgique,M533x527S30005482x482S14710513x505S20500523x497S26600513x470
ssr,fr,ch,Termite,AS1eb40S22b00S20a00S20a00S20a00S37900M525x538S37900497x487S15a18492x462S22b00509x488S20a00476x519S20a00476x502S20a00476x485S1eb40500x519
ssr,fr,ch,Anguille,M538x509S17650483x493S17658463x493S29a06503x492
ssr,fr,ch,Avaler,M524x559S36a00482x477S10010487x522S2b704510x515S21100509x545
ssr,fr,ch,Adresse,M548x536S36d00479x465S20f00453x497S20f00522x496S2fb00494x530S2eb0c504x495S2eb14483x495S1f510506x476S1f518479x476
ssr,fr,ch,Cuisse,M570x531S36d10479x470S15d1c525x504S20600548x512
ssr,fr,ch,Marathon,M539x531S10030493x470S26c00512x483S37808499x499S15a56490x510S21400470x504S37706461x516
ssr,fr,ch,Têtard,M539x515S10002462x500S26706497x499S22206497x485S22206509x485S22206521x485
ssr,fr,ch,Mot de passe,M535x553S33b00482x483S1ea10495x511S2ed02491x536S21100483x518S1ec27493x421S26500521x428
ssr,fr,ch,Birmanie,M547x550S30006482x482S1ea10520x494S22e03515x518S22e03528x531
ssr,fr,ch,Gênes,M511x539S17f20490x510S26700491x462S22212506x487S22212506x466
ssr,fr,ch,Participer,M532x523S15749467x496S18550485x507S20700482x476S26502517x509S22104502x498S22105469x485
ssr,fr,ch,Chaud,M537x528S2f900523x480S15300494x503S26600521x492S30a00482x482
ssr,fr,ch,Four,M524x539S22c00500x462S15a30503x512S15a5a497x480S21404476x487
ssr,fr,ch,Point,M511x531S10040491x469S28408489x503
ssr,fr,ch,Adroit - adroite,M528x518S30000482x483S20500515x479S1d402485x464S26500514x459
ssr,fr,ch,Pêche,M527x541S14e32474x460S37800503x477S10011506x477S22b04505x511S21100508x463
ssr,fr,ch,Champéry,M543x528S15d11499x486S15d19475x486S20500491x473S22113524x476S22115458x475S26a06525x497S26a12460x501
ssr,fr,ch,Bosnie,M561x531S2030b502x487S20301478x487S3780b478x501S2d608509x470S2d610467x469S20320546x469S20500496x516S20328440x470S37803493x501S37800447x484S37800552x483
ssr,fr,ch,Adorable,AS1d410S20500S2e230S30005M537x561S30005482x482S1d410508x496S2e230516x529S20500507x518
ssr,fr,ch,Aborigène,M536x518S33100482x483S1f700493x498S21100523x495
ssr,fr,ch,Side-car,M562x580S20350501x424S23000523x421S20358441x424S20358438x513S17d57530x512S26604535x550S26600546x548
ssr,fr,ch,Système,M547x531S27100507x469S27114454x480S21100495x479S10050504x495S10058486x501
ssr,fr,ch,Banc,M567x511S1ed50506x490S1ed58471x490S26606537x494S26612434x495
ssr,fr,ch,Freud sigmund,M524x568S30004482x483S15700489x514S25504495x546S22104512x548
ssr,fr,ch,Morgins,M509x533S15350494x508S25100491x468
ssr,fr,ch,Saucisson,M541x521S1d020503x479S1d028476x479S26506526x495S26512459x493S20500496x510
ssr,fr,ch,Porte-monnaie,M520x527S15d0a481x504S15d20491x500S22114492x474S20710486x484
ssr,fr,ch,Avanchets,M552x513S15d02449x488S2dd38487x497S2dd08510x497
ssr,fr,ch,Créer,M532x537S20300484x492S20308484x475S37802497x505S3780a468x482S20500486x463S20500500x488S28d00508x463
ssr,fr,ch,Tourterelle,M522x537S36a00482x477S12800499x513S20600474x526
ssr,fr,ch,Agité - agitée,M543x535S37802518x500S3780a470x503S20311506x485S20319477x493S23607514x466S2361b458x471
ssr,fr,ch,Haïti,M541x517S30007482x482S20600497x465S26a02503x439S1a020521x471
