puddle_id,example_id,annotated_texts
151,5010,"Verse 17: the Spirit of truth, whom the world can't receive; for it doesn't see him, neither knows him. You know him, for he lives with you, and will be in you.᛫Verse 17: Even the Spirit of truth; whom the world cannot receive, because it seeth him not, neither knoweth him: but ye know him; for he dwelleth with you, and shall be in you."
151,5011,Verse 18: I will not leave you orphans. I will come to you.᛫Verse 18: I will not leave you comfortless: I will come to you.
151,5012,"Verse 19: Yet a little while, and the world will see me no more; but you will see me. Because I live, you will live also.᛫Verse 19: Yet a little while, and the world seeth me no more; but ye see me: because I live, ye shall live also."
151,5013,"Verse 21: Meshezabel, Zadok, Jaddua,᛫Verse 21: Meshezabeel, Zadok, Jaddua,"
151,5014,"Verse 20: In that day you will know that I am in my Father, and you in me, and I in you.᛫Verse 20: At that day ye shall know that I am in my Father, and ye in me, and I in you."
151,5015,"Verse 21: One who has my commandments, and keeps them, that person is one who loves me. One who loves me will be loved by my Father, and I will love him, and will reveal myself to him.""᛫Verse 21: He that hath my commandments, and keepeth them, he it is that loveth me: and he that loveth me shall be loved of my Father, and I will love him, and will manifest myself to him."
151,5016,"Verse 22: Judas (not Iscariot) said to him, ""Lord, what has happened that you are about to reveal yourself to us, and not to the world?""᛫Verse 22: Judas saith unto him, not Iscariot, Lord, how is it that thou wilt manifest thyself unto us, and not unto the world?"
151,5017,"Verse 23: Jesus answered him, ""If a man loves me, he will keep my word. My Father will love him, and we will come to him, and make our home with him.᛫Verse 23: Jesus answered and said unto him, If a man love me, he will keep my words: and my Father will love him, and we will come unto him, and make our abode with him."
151,5018,"Verse 24: He who doesn't love me doesn't keep my words. The word which you hear isn't mine, but the Father's who sent me.᛫Verse 24: He that loveth me not keepeth not my sayings: and the word which ye hear is not mine, but the Father's which sent me."
151,5019,"Verse 25: I have said these things to you, while still living with you.᛫Verse 25: These things have I spoken unto you, being yet present with you."
151,502,"Verse 25: As John was fulfilling his course, he said, 'What do you suppose that I am? I am not he. But behold, one comes after me the sandals of whose feet I am not worthy to untie.'᛫Verse 25: And as John fulfilled his course, he said, Whom think ye that I am? I am not he. But, behold, there cometh one after me, whose shoes of his feet I am not worthy to loose."
151,5020,"Verse 26: But the Counselor, the Holy Spirit, whom the Father will send in my name, he will teach you all things, and will remind you of all that I said to you.᛫Verse 26: But the Comforter, which is the Holy Ghost, whom the Father will send in my name, he shall teach you all things, and bring all things to your remembrance, whatsoever I have said unto you."
151,5021,"Verse 22: Pelatiah, Hanan, Anaiah,᛫Verse 22: Pelatiah, Hanan, Anaiah,"
151,5022,"Verse 23: Hoshea, Hananiah, Hasshub,᛫Verse 23: Hoshea, Hananiah, Hashub,"
151,5023,"Verse 27: Peace I leave with you. My peace I give to you; not as the world gives, give I to you. Don't let your heart be troubled, neither let it be fearful.᛫Verse 27: Peace I leave with you, my peace I give unto you: not as the world giveth, give I unto you. Let not your heart be troubled, neither let it be afraid."
151,5024,"Verse 28: You heard how I told you, 'I go away, and I come to you.' If you loved me, you would have rejoiced, because I said 'I am going to my Father;' for the Father is greater than I.᛫Verse 28: Ye have heard how I said unto you, I go away, and come again unto you. If ye loved me, ye would rejoice, because I said, I go unto the Father: for my Father is greater than I."
151,5025,"Verse 29: Now I have told you before it happens so that, when it happens, you may believe.᛫Verse 29: And now I have told you before it come to pass, that, when it is come to pass, ye might believe."
151,5026,"Verse 30: I will no more speak much with you, for the prince of the world comes, and he has nothing in me.᛫Verse 30: Hereafter I will not talk much with you: for the prince of this world cometh, and hath nothing in me."
151,5027,"Verse 31: But that the world may know that I love the Father, and as the Father commanded me, even so I do. Arise, let us go from here.᛫Verse 31: But that the world may know that I love the Father; and as the Father gave me commandment, even so I do. Arise, let us go hence."
151,5028,"Verse 24: Hallohesh, Pilha, Shobek,᛫Verse 24: Hallohesh, Pileha, Shobek,"
151,5029,"Verse 25: Rehum, Hashabnah, Maaseiah,᛫Verse 25: Rehum, Hashabnah, Maaseiah,"
151,503,"Verse 26: Brothers, children of the stock of Abraham, and those among you who fear God, the word of this salvation is sent out to you.᛫Verse 26: Men and brethren, children of the stock of Abraham, and whosoever among you feareth God, to you is the word of this salvation sent."
151,5030,"Verse 26: and Ahiah, Hanan, Anan,᛫Verse 26: And Ahijah, Hanan, Anan,"
151,5031,"Verse 27: Malluch, Harim, Baanah.᛫Verse 27: Malluch, Harim, Baanah."
151,5036,"Verse 30: and that we would not give our daughters to the peoples of the land, nor take their daughters for our sons;᛫Verse 30: And that we would not give our daughters unto the people of the land, nor take their daughters for our sons:"
151,5039,"Verse 32: Also we made ordinances for ourselves, to charge ourselves yearly with the third part of a shekel for the service of the house of our God;᛫Verse 32: Also we made ordinances for us, to charge ourselves yearly with the third part of a shekel for the service of the house of our God;"
151,5044,"Verse 35: and to bring the first fruits of our ground, and the first fruits of all fruit of all kinds of trees, year by year, to the house of Yahweh;᛫Verse 35: And to bring the firstfruits of our ground, and the firstfruits of all fruit of all trees, year by year, unto the house of the LORD:"
151,5046,"Verse 3: He answered them, ""I also will ask you one question. Tell me:᛫Verse 3: And he answered and said unto them, I will also ask you one thing; and answer me:"
151,5047,"Verse 2: Every branch in me that doesn't bear fruit, he takes away. Every branch that bears fruit, he prunes, that it may bear more fruit.᛫Verse 2: Every branch in me that beareth not fruit he taketh away: and every branch that beareth fruit, he purgeth it, that it may bring forth more fruit."
151,5049,"Verse 1: ""I am the true vine, and my Father is the farmer.᛫Verse 1: I am the true vine, and my Father is the husbandman."
151,505,"Verse 37: the son of Methuselah, the son of Enoch, the son of Jared, the son of Mahalaleel, the son of Cainan,᛫Verse 37: Which was the son of Mathusala, which was the son of Enoch, which was the son of Jared, which was the son of Maleleel, which was the son of Cainan,"
151,5052,Verse 3: You are already pruned clean because of the word which I have spoken to you.᛫Verse 3: Now ye are clean through the word which I have spoken unto you.
151,5053,"Verse 4: Remain in me, and I in you. As the branch can't bear fruit by itself, unless it remains in the vine, so neither can you, unless you remain in me.᛫Verse 4: Abide in me, and I in you. As the branch cannot bear fruit of itself, except it abide in the vine; no more can ye, except ye abide in me."
151,5054,"Verse 5: I am the vine. You are the branches. He who remains in me, and I in him, the same bears much fruit, for apart from me you can do nothing.᛫Verse 5: I am the vine, ye are the branches: He that abideth in me, and I in him, the same bringeth forth much fruit: for without me ye can do nothing."
151,5055,"Verse 6: If a man doesn't remain in me, he is thrown out as a branch, and is withered; and they gather them, throw them into the fire, and they are burned.᛫Verse 6: If a man abide not in me, he is cast forth as a branch, and is withered; and men gather them, and cast them into the fire, and they are burned."
